event_id,zone_id,season_index,day_of_week,start_hour,risk_tier_index,radius_km,rain_norm_mean,traffic_norm_mean,aqi_norm_mean,outage_active_ratio,event_flag_active_ratio,peak_zdi_first_hour,zdi_rise_rate_first_hour,payout_rate
SYN-SEV-BLR-05-2023-0001475-f71e11,BLR-05,1,0,1,0,2.5,9.6499,31.3831,22.5666,0.079502,0.049703,25.0,7.482859,0.4
SYN-SEV-BLR-05-2025-0001229-ac0527,BLR-05,2,3,20,0,2.5,35.8278,27.2447,14.8151,0.050191,0.00535,25.0,4.07216,0.4
SYN-SEV-BLR-03-2024-0001521-999934,BLR-03,3,1,23,2,2.5,76.4842,61.1289,23.6819,0.320383,0.018526,56.308,10.930745,0.7
SYN-SEV-BLR-01-2023-0000529-fbfc37,BLR-01,3,2,18,2,2.5,73.9646,39.319,18.138,0.102525,0.020225,45.8175,6.675967,0.7
SYN-SEV-BLR-05-2026-0001481-585cac,BLR-05,3,1,9,0,2.5,57.7789,37.5671,18.0086,0.054555,0.069126,44.4611,6.257392,0.4
SYN-SEV-BLR-04-2022-0000754-023ba5,BLR-04,1,5,19,1,2.5,26.1907,67.5691,33.6175,0.49027,0.023821,39.4509,13.863931,0.4
SYN-SEV-BLR-02-2022-0001022-aa9d56,BLR-02,2,3,12,2,2.5,36.0841,40.1822,21.7897,0.06428,0.026765,38.3358,4.129411,0.4
SYN-SEV-BLR-05-2025-0000707-f47c34,BLR-05,4,6,19,0,2.5,34.2945,51.2982,20.3817,0.207692,0.000577,37.0986,3.886669,0.4
SYN-SEV-BLR-05-2022-0000881-1e2dea,BLR-05,4,4,17,0,2.5,38.2149,36.6071,18.3977,0.079782,0.010741,31.8528,7.706437,0.4
SYN-SEV-BLR-01-2025-0002185-e2b72a,BLR-01,1,1,9,2,2.5,22.9836,71.0865,34.761,0.487328,0.027406,41.4828,15.466733,0.7
SYN-SEV-BLR-03-2025-0001767-d65c74,BLR-03,2,4,17,2,2.5,47.5115,44.8608,25.944,0.103441,0.011016,35.1363,7.636015,0.4
SYN-SEV-BLR-05-2026-0002051-313dc7,BLR-05,3,2,10,0,2.5,75.1198,49.6587,14.1476,0.083484,0.014105,43.7493,8.485771,0.4
SYN-SEV-BLR-06-2022-0001338-4cf219,BLR-06,3,5,20,1,2.5,77.9031,49.8843,18.3486,0.058085,0.007709,53.4258,6.396328,0.7
SYN-SEV-BLR-05-2023-0000779-cfb6a2,BLR-05,3,6,6,0,2.5,71.8695,52.6278,16.7216,0.079363,0.039173,43.3524,5.430737,0.4
SYN-SEV-BLR-03-2025-0000843-aff260,BLR-03,2,6,10,2,2.5,56.7407,51.4652,21.7485,0.327066,0.000876,40.1837,11.509861,0.4
SYN-SEV-BLR-05-2023-0001547-b1789d,BLR-05,1,1,7,0,2.5,8.2704,29.6632,25.0699,0.048637,0.148934,25.0,6.669737,0.4
SYN-SEV-BLR-02-2024-0002792-74f260,BLR-02,2,4,15,2,2.5,51.4497,53.7006,21.2487,0.274644,0.029391,37.9294,11.974387,0.4
SYN-SEV-BLR-02-2026-0001004-b1d4a2,BLR-02,3,2,14,2,2.5,75.8602,47.6098,19.2165,0.115383,0.036986,41.842,7.018019,0.7
SYN-SEV-BLR-06-2022-0002874-8cea9f,BLR-06,3,2,17,1,2.5,78.6513,47.9772,15.9514,0.05538,0.149467,46.6863,7.359859,0.7
SYN-SEV-BLR-02-2024-0001466-b60db1,BLR-02,2,1,18,2,2.5,56.6888,62.9386,25.2792,0.414384,0.00077,56.4198,13.593567,0.7
SYN-SEV-BLR-05-2022-0000443-ef6f7f,BLR-05,1,2,6,0,2.5,21.0746,38.6119,23.1358,0.096168,0.001135,25.0,3.919758,0.4
SYN-SEV-BLR-03-2022-0002235-298862,BLR-03,4,0,19,2,2.5,44.7572,60.5639,22.4355,0.376056,0.003039,37.6244,11.637841,0.4
SYN-SEV-BLR-03-2026-0002331-2bf761,BLR-03,1,4,20,2,2.5,30.8244,50.6862,30.5309,0.28271,0.04838,34.2061,11.122352,0.4
SYN-SEV-BLR-02-2026-0001280-0391bc,BLR-02,1,4,17,2,2.5,28.6293,50.1135,35.1453,0.345906,0.019474,30.6401,9.748267,0.4
SYN-SEV-BLR-06-2026-0001260-42a28f,BLR-06,3,0,14,1,2.5,75.6161,55.9376,11.0858,0.079768,0.028964,45.0584,10.101325,0.4
SYN-SEV-BLR-03-2025-0000969-5e6abd,BLR-03,3,3,8,2,2.5,78.7985,57.9958,18.9395,0.044901,0.094417,52.1149,2.999832,0.7
SYN-SEV-BLR-06-2025-0001188-9e3893,BLR-06,1,4,13,1,2.5,36.6545,68.7065,23.819,0.446163,0.036415,32.5667,17.583444,0.4
SYN-SEV-BLR-01-2026-0001237-34748c,BLR-01,1,0,9,2,2.5,15.3811,32.1334,32.6285,0.083736,0.047821,25.0,4.829749,0.4
SYN-SEV-BLR-01-2023-0001975-94be28,BLR-01,1,5,14,2,2.5,23.2989,27.6097,25.1943,0.057311,0.041875,25.0,1.609595,0.4
SYN-SEV-BLR-04-2025-0002254-142aba,BLR-04,1,6,15,1,2.5,8.9467,19.8459,28.0849,0.046085,0.028144,25.0,2.024446,0.4
SYN-SEV-BLR-02-2024-0001394-7b4cd0,BLR-02,2,5,7,2,2.5,52.2047,40.6418,20.1221,0.054213,0.046403,34.3451,3.100375,0.4
SYN-SEV-BLR-04-2024-0001546-581d31,BLR-04,4,2,18,1,2.5,23.6337,27.7797,16.335,0.054201,0.027137,25.0,5.77905,0.4
SYN-SEV-BLR-05-2026-0000701-c51cd7,BLR-05,3,1,14,0,2.5,57.2132,50.0897,19.2742,0.054999,0.014162,32.6789,9.738716,0.4
SYN-SEV-BLR-03-2026-0002661-689c43,BLR-03,3,1,2,2,2.5,86.4755,46.0097,17.0099,0.042325,0.042896,47.1387,8.353059,0.7
SYN-SEV-BLR-06-2025-0001560-71469b,BLR-06,3,0,14,1,2.5,82.5159,70.9392,15.9535,0.26061,0.028018,61.7253,11.822221,0.7
SYN-SEV-BLR-05-2022-0002465-58b0e5,BLR-05,1,0,2,0,2.5,20.5115,39.3079,18.0638,0.28317,0.038451,26.7319,12.866721,0.4
SYN-SEV-BLR-02-2026-0002714-afaa45,BLR-02,4,1,0,2,2.5,43.4398,44.0014,21.5125,0.072172,0.006837,25.064,5.330971,0.4
SYN-SEV-BLR-01-2026-0000049-f08d71,BLR-01,3,5,22,2,2.5,85.7431,43.5007,19.3638,0.064181,0.035401,50.2225,6.812258,0.7
SYN-SEV-BLR-01-2022-0001351-d671cb,BLR-01,1,1,9,2,2.5,25.1562,67.6475,32.573,0.406825,0.228394,44.2464,15.81069,0.7
SYN-SEV-BLR-03-2022-0001059-052c37,BLR-03,1,6,8,2,2.5,47.2618,57.4233,29.6248,0.094853,0.041338,35.9709,8.316177,0.4
SYN-SEV-BLR-02-2024-0002120-eb5d2b,BLR-02,2,3,6,2,2.5,61.6043,44.5253,20.0417,0.106267,0.037191,31.6025,7.547302,0.4
SYN-SEV-BLR-01-2026-0002983-a8d68c,BLR-01,2,1,10,2,2.5,32.6846,36.1743,26.1503,0.040019,0.014137,25.0,6.016177,0.4
SYN-SEV-BLR-06-2026-0001098-1d0cd8,BLR-06,1,2,10,1,2.5,29.2996,31.2655,23.9589,0.072599,0.024658,25.0,8.83627,0.4
SYN-SEV-BLR-01-2026-0000793-c9cb85,BLR-01,4,2,5,2,2.5,34.7777,36.7266,23.8026,0.250132,0.035255,37.7666,10.943916,0.4
SYN-SEV-BLR-05-2023-0000107-0e45de,BLR-05,4,5,12,0,2.5,33.6547,38.5341,16.5655,0.086797,0.02744,25.3674,5.899173,0.4
SYN-SEV-BLR-06-2023-0002772-c8b447,BLR-06,1,1,16,1,2.5,38.2175,53.5432,27.2321,0.062584,0.042609,25.3325,7.82109,0.4
SYN-SEV-BLR-06-2026-0002172-9c3784,BLR-06,4,4,11,1,2.5,18.8842,28.3039,19.3948,0.106183,0.013625,25.0,5.143329,0.4
SYN-SEV-BLR-03-2024-0000375-b2b9b4,BLR-03,4,2,22,2,2.5,40.6291,45.4119,25.9098,0.116835,0.000177,31.6444,3.695818,0.4
SYN-SEV-BLR-04-2023-0001030-288e0e,BLR-04,1,6,15,1,2.5,32.153,35.8712,25.3282,0.052174,0.02149,25.0,5.229659,0.4
SYN-SEV-BLR-06-2026-0001800-7c9cb5,BLR-06,3,1,11,1,2.5,72.436,55.4501,20.5802,0.031836,0.010383,41.7684,7.357465,0.4
SYN-SEV-BLR-03-2022-0002583-69c56e,BLR-03,1,1,13,2,2.5,28.355,33.344,29.2272,0.104158,0.035951,25.0,4.4893,0.4
SYN-SEV-BLR-02-2026-0001088-1a014a,BLR-02,3,6,10,2,2.5,82.1079,81.2073,21.4301,0.346067,0.032417,61.6594,13.913038,1.0
SYN-SEV-BLR-06-2025-0000816-6a02f5,BLR-06,1,6,0,1,2.5,24.716,40.0892,29.4073,0.079194,0.007167,25.0,6.578641,0.4
SYN-SEV-BLR-05-2023-0000995-d4f8b4,BLR-05,1,0,6,0,2.5,20.266,48.0423,24.9818,0.203364,0.152724,25.0,10.283194,0.4
SYN-SEV-BLR-04-2023-0000562-c3e8a6,BLR-04,2,4,12,1,2.5,60.6012,42.8111,21.2092,0.100818,0.038775,43.965,7.536697,0.4
SYN-SEV-BLR-02-2024-0002840-63f74a,BLR-02,1,0,8,2,2.5,28.3302,55.3076,31.6684,0.080018,0.031644,25.0,4.765721,0.4
SYN-SEV-BLR-01-2025-0000841-8adb18,BLR-01,3,4,18,2,2.5,77.8983,31.761,18.7659,0.048934,0.008942,33.2721,7.339107,0.4
SYN-SEV-BLR-01-2026-0000619-04e8a3,BLR-01,3,6,9,2,2.5,81.5738,71.3232,22.056,0.322071,0.02961,57.6018,13.983637,0.7
SYN-SEV-BLR-02-2022-0001052-9d8302,BLR-02,1,4,20,2,2.5,36.8024,71.9989,29.9998,0.420825,0.040584,39.1009,8.730456,0.7
SYN-SEV-BLR-04-2026-0001708-94f926,BLR-04,2,0,12,1,2.5,33.1583,41.6567,18.2046,0.099358,0.012125,25.0,7.2889,0.4
SYN-SEV-BLR-01-2025-0000559-313f83,BLR-01,1,4,15,2,2.5,26.2056,49.0962,28.114,0.235661,0.042496,26.5149,11.1264,0.4
SYN-SEV-BLR-04-2022-0001366-477db8,BLR-04,1,3,15,1,2.5,8.6963,51.4278,31.8655,0.431189,0.017789,33.5133,8.631549,0.4
SYN-SEV-BLR-06-2023-0002940-98e966,BLR-06,2,1,6,1,2.5,57.5916,53.6994,21.653,0.243509,0.009652,43.1382,11.285038,0.4
SYN-SEV-BLR-05-2026-0002885-dd3279,BLR-05,4,1,10,0,2.5,29.9567,36.8518,16.0376,0.081277,0.082667,25.0,8.874365,0.4
SYN-SEV-BLR-01-2025-0000973-9bf588,BLR-01,2,0,10,2,2.5,40.7175,37.9364,19.1898,0.058249,0.008528,33.3987,4.40284,0.4
SYN-SEV-BLR-05-2024-0001289-343638,BLR-05,1,0,18,0,2.5,30.6044,38.871,28.084,0.055919,0.258962,35.2178,6.99298,0.4
SYN-SEV-BLR-06-2024-0002502-a5bafe,BLR-06,2,6,10,1,2.5,50.5913,33.8985,23.5034,0.061266,0.031101,34.9774,4.972105,0.4
SYN-SEV-BLR-06-2023-0002640-a25491,BLR-06,1,2,11,1,2.5,29.7688,34.4117,25.7889,0.059716,0.003732,26.1302,4.791349,0.4
SYN-SEV-BLR-05-2023-0002657-fb26b7,BLR-05,3,1,14,0,2.5,68.6718,84.5481,12.5418,0.455737,0.04072,64.5849,15.793092,0.7
SYN-SEV-BLR-01-2023-0000181-1bfa71,BLR-01,1,1,16,2,2.5,18.3379,44.3401,29.571,0.075966,0.114437,30.3327,6.670101,0.4
SYN-SEV-BLR-02-2025-0001502-07a26f,BLR-02,3,3,19,2,2.5,93.1498,75.9334,19.1647,0.507461,0.017036,72.9978,15.91584,1.0
SYN-SEV-BLR-06-2025-0002676-df0730,BLR-06,3,2,19,1,2.5,63.9444,46.3661,12.2113,0.092579,0.04064,35.346,8.11649,0.4
SYN-SEV-BLR-01-2025-0000817-261537,BLR-01,3,1,13,2,2.5,77.0695,77.1551,14.8882,0.337974,0.038696,66.2804,12.797062,1.0
SYN-SEV-BLR-06-2025-0002604-000ef7,BLR-06,1,1,21,1,2.5,17.2391,31.3927,29.6021,0.098804,0.048096,25.0,2.423879,0.4
SYN-SEV-BLR-04-2026-0002386-36d758,BLR-04,1,6,10,1,2.5,25.745,31.039,28.5847,0.058111,0.042795,25.0,4.023594,0.4
SYN-SEV-BLR-05-2024-0000101-bd319a,BLR-05,2,0,21,0,2.5,31.6384,76.2365,20.8473,0.499993,0.007747,37.1451,11.458556,0.4
SYN-SEV-BLR-05-2025-0002963-460e02,BLR-05,1,2,6,0,2.5,2.3858,38.694,20.7346,0.216655,0.113353,25.0,6.253253,0.4
SYN-SEV-BLR-05-2023-0001373-5764b8,BLR-05,3,4,11,0,2.5,84.1242,50.2522,14.1101,0.260313,0.026016,54.5273,13.343436,0.7
SYN-SEV-BLR-05-2024-0002033-7d5e24,BLR-05,3,5,13,0,2.5,77.4836,31.624,18.3822,0.099813,0.002616,38.8626,6.138842,0.4
SYN-SEV-BLR-01-2022-0000463-12ef32,BLR-01,3,4,15,2,2.5,86.1428,72.6359,15.9481,0.263667,0.03731,57.747,13.885863,0.7
SYN-SEV-BLR-06-2023-0002802-e968c8,BLR-06,2,5,12,1,2.5,44.051,46.7618,25.3874,0.045891,0.023976,38.3923,7.570552,0.4
SYN-SEV-BLR-02-2022-0000428-a84893,BLR-02,3,3,17,2,2.5,79.0551,44.6666,21.5453,0.064096,0.020939,60.5299,10.054006,0.7
SYN-SEV-BLR-01-2023-0001093-504b36,BLR-01,3,1,0,2,2.5,84.4583,40.0746,17.4911,0.067827,0.032213,44.7916,6.171734,0.7
SYN-SEV-BLR-02-2024-0000332-700de6,BLR-02,1,3,12,2,2.5,28.2611,59.0773,28.9864,0.332093,0.020587,36.7269,10.761485,0.4
SYN-SEV-BLR-02-2024-0002030-40f7f3,BLR-02,1,6,13,2,2.5,27.1973,61.5724,33.8116,0.468171,0.135563,42.5905,14.100745,0.7
SYN-SEV-BLR-03-2026-0002457-510c46,BLR-03,3,5,14,2,2.5,77.7662,32.6223,17.6504,0.079289,0.023806,45.8682,5.838756,0.7
SYN-SEV-BLR-02-2026-0001382-fe3cf2,BLR-02,3,6,20,2,2.5,71.9077,49.1192,18.1912,0.111905,0.237597,51.4393,8.77358,0.7
SYN-SEV-BLR-02-2024-0000806-8856af,BLR-02,3,0,6,2,2.5,85.9707,66.4415,16.7179,0.058569,0.018491,48.975,9.529156,0.4
SYN-SEV-BLR-01-2025-0000751-9c601a,BLR-01,1,6,22,2,2.5,15.8699,66.3809,27.6217,0.514526,0.017887,35.5968,13.55501,0.4
SYN-SEV-BLR-01-2026-0000235-1e867e,BLR-01,1,2,21,2,2.5,9.1549,53.8759,29.5781,0.283567,0.07531,25.0,9.975419,0.4
SYN-SEV-BLR-03-2023-0002313-32f7bd,BLR-03,1,2,19,2,2.5,29.9595,29.4221,28.6546,0.077907,0.035376,25.0,6.321936,0.4
SYN-SEV-BLR-06-2023-0000804-c30dfe,BLR-06,1,4,15,1,2.5,10.8373,41.9712,27.1299,0.092782,0.021258,25.0,9.275972,0.4
SYN-SEV-BLR-06-2022-0000552-d3d96c,BLR-06,3,4,10,1,2.5,74.6791,40.0434,15.6512,0.05904,0.014038,39.957,8.368951,0.7
SYN-SEV-BLR-05-2025-0001433-98087b,BLR-05,2,6,3,0,2.5,29.8126,40.5603,18.8407,0.211079,0.002411,30.8019,12.321157,0.4
SYN-SEV-BLR-04-2024-0000262-b92b2a,BLR-04,4,1,11,1,2.5,33.5656,40.3772,17.0894,0.066523,0.041785,26.4981,6.765376,0.4
SYN-SEV-BLR-06-2025-0000210-37666e,BLR-06,4,2,10,1,2.5,43.1437,61.8883,20.0325,0.106895,0.048628,36.4498,7.583781,0.4
SYN-SEV-BLR-02-2026-0001286-153ed3,BLR-02,4,4,12,2,2.5,40.6434,36.0576,20.9299,0.057067,0.044082,31.4369,6.347061,0.4
SYN-SEV-BLR-01-2024-0002293-a6cb4a,BLR-01,1,4,20,2,2.5,39.281,60.4229,32.2496,0.4284,0.040018,39.0255,14.618964,0.4
SYN-SEV-BLR-01-2024-0000175-5b8f34,BLR-01,4,1,18,2,2.5,44.6124,33.6975,21.2531,0.090667,0.012101,25.0,11.598209,0.4
SYN-SEV-BLR-02-2026-0001574-09b3d2,BLR-02,3,1,18,2,2.5,69.5727,45.6728,19.6644,0.085332,0.026825,45.2541,6.286836,0.4
SYN-SEV-BLR-05-2023-0000905-427e4f,BLR-05,3,2,12,0,2.5,70.8433,46.0302,10.9958,0.05207,0.019489,44.5755,5.744925,0.7
SYN-SEV-BLR-06-2022-0000294-b1b4f2,BLR-06,4,5,20,1,2.5,43.4496,32.2283,22.4697,0.076312,0.03846,30.656,8.277089,0.4
SYN-SEV-BLR-04-2026-0002242-a5dedd,BLR-04,3,3,4,1,2.5,81.1802,35.0191,17.9871,0.061955,0.046207,45.0724,6.484911,0.7
SYN-SEV-BLR-06-2026-0001146-4d1068,BLR-06,2,3,20,1,2.5,56.3975,56.4333,18.1521,0.4357,4.9e-05,48.1405,15.463298,0.7
SYN-SEV-BLR-05-2024-0002927-a022f3,BLR-05,3,3,19,0,2.5,74.5327,44.0752,13.9704,0.090558,0.039778,38.73,9.225444,0.4
SYN-SEV-BLR-02-2023-0000128-d21b73,BLR-02,2,2,11,2,2.5,49.7519,63.9945,21.9197,0.388545,0.018126,49.8173,9.68,0.7
SYN-SEV-BLR-03-2024-0002355-b88653,BLR-03,1,0,21,2,2.5,12.2573,41.0908,31.87,0.068184,0.034888,27.3045,4.357256,0.4
SYN-SEV-BLR-02-2025-0002732-ac01c5,BLR-02,3,0,14,2,2.5,85.0859,53.2955,19.4584,0.048545,0.014474,50.2267,8.956292,0.7
SYN-SEV-BLR-01-2025-0002515-0ed814,BLR-01,1,3,18,2,2.5,29.6157,33.7593,31.6569,0.079056,0.015444,30.3212,8.390366,0.4
SYN-SEV-BLR-01-2026-0002629-7a8b1e,BLR-01,3,5,3,2,2.5,79.409,49.337,17.5215,0.106004,0.045911,46.5399,8.409931,0.4
SYN-SEV-BLR-05-2023-0002291-988fec,BLR-05,1,1,17,0,2.5,9.3653,30.3498,25.5947,0.046351,0.048034,25.0,6.323842,0.4
SYN-SEV-BLR-03-2026-0000123-164ff9,BLR-03,2,5,20,2,2.5,69.3721,79.5081,25.3529,0.504564,0.038551,67.9826,15.787716,1.0
SYN-SEV-BLR-01-2022-0000733-047746,BLR-01,3,2,22,2,2.5,72.9716,55.14,24.0881,0.252816,0.040946,51.4306,10.165808,0.7
SYN-SEV-BLR-01-2025-0001789-8d5867,BLR-01,1,6,18,2,2.5,19.5626,36.4741,30.324,0.060404,0.003482,25.0,3.452247,0.4
SYN-SEV-BLR-04-2024-0001024-69e6a1,BLR-04,2,1,10,1,2.5,38.2287,40.0667,20.2558,0.102577,0.028301,37.7054,4.922425,0.4
SYN-SEV-BLR-04-2024-0002362-40b665,BLR-04,3,4,8,1,2.5,96.0466,66.5122,19.3003,0.083085,0.010177,55.3246,11.577598,0.7
SYN-SEV-BLR-04-2026-0001492-6095b9,BLR-04,3,0,19,1,2.5,74.4576,57.9981,14.3761,0.09639,0.03312,43.6305,12.881684,0.7
SYN-SEV-BLR-05-2024-0000077-79a95c,BLR-05,1,1,11,0,2.5,0.0,33.1349,28.8003,0.027948,0.034284,25.0,2.845068,0.4
SYN-SEV-BLR-04-2024-0001906-b26f04,BLR-04,4,0,11,1,2.5,13.5749,30.6065,21.0507,0.082578,0.018273,25.0,3.410434,0.4
SYN-SEV-BLR-03-2026-0002631-05c948,BLR-03,2,2,15,2,2.5,60.4559,41.658,22.1515,0.089995,0.003361,36.259,8.30821,0.4
SYN-SEV-BLR-01-2023-0001633-dc5316,BLR-01,1,4,19,2,2.5,38.7306,46.3096,33.4562,0.057016,0.034131,30.1275,5.845565,0.4
SYN-SEV-BLR-01-2022-0001609-e9bcd6,BLR-01,4,2,18,2,2.5,49.3718,44.1575,21.3116,0.111381,0.040058,39.1178,2.418071,0.4
SYN-SEV-BLR-03-2022-0001137-74bef1,BLR-03,3,3,3,2,2.5,74.1505,54.7585,28.1868,0.104263,0.014288,49.4643,10.521461,0.7
SYN-SEV-BLR-05-2024-0000893-81107e,BLR-05,2,3,12,0,2.5,43.0404,45.1722,22.5689,0.097224,0.037098,41.4772,7.73546,0.4
SYN-SEV-BLR-01-2026-0001981-ba6fae,BLR-01,4,6,11,2,2.5,55.6434,39.1315,21.0742,0.11722,0.035966,34.4695,10.054736,0.4
SYN-SEV-BLR-05-2025-0000047-f6d308,BLR-05,3,1,1,0,2.5,67.4861,51.4636,8.3755,0.073117,0.018451,55.5534,5.688848,0.7
SYN-SEV-BLR-01-2025-0000547-665155,BLR-01,2,1,9,2,2.5,37.4736,13.6976,26.3588,0.05702,0.042034,29.4359,6.618882,0.4
SYN-SEV-BLR-02-2024-0002192-be3f12,BLR-02,4,3,9,2,2.5,41.3462,67.8398,22.2467,0.517605,0.043903,44.4305,16.243964,0.7
SYN-SEV-BLR-03-2025-0002829-95ce18,BLR-03,4,4,11,2,2.5,59.6039,46.7714,21.0476,0.08416,0.001696,37.1297,5.259009,0.4
SYN-SEV-BLR-04-2025-0002602-115aea,BLR-04,2,1,6,1,2.5,52.1274,29.7351,20.1566,0.07151,0.024554,29.0453,7.396878,0.4
SYN-SEV-BLR-01-2022-0002341-33581e,BLR-01,3,1,22,2,2.5,66.9952,42.1031,23.7263,0.064111,0.026545,39.5912,7.434061,0.4
SYN-SEV-BLR-04-2022-0001642-2425c7,BLR-04,3,2,7,1,2.5,79.715,44.921,19.3262,0.094388,0.033118,40.6344,4.60466,0.7
SYN-SEV-BLR-04-2022-0002080-f2017f,BLR-04,4,6,23,1,2.5,24.0595,40.6116,18.6029,0.058969,0.006307,25.0,4.377838,0.4
SYN-SEV-BLR-03-2026-0000453-781c3e,BLR-03,2,2,21,2,2.5,44.6429,59.4489,20.6231,0.411642,0.013666,45.246,14.139767,0.7
SYN-SEV-BLR-01-2023-0000247-13c3e2,BLR-01,1,3,19,2,2.5,33.3727,28.3481,28.5523,0.051194,0.001273,34.1402,2.938994,0.4
SYN-SEV-BLR-05-2026-0002225-c97f17,BLR-05,2,3,16,0,2.5,18.9702,37.9016,21.2534,0.039153,0.042822,25.0,4.352426,0.4
SYN-SEV-BLR-06-2026-0002532-7b3950,BLR-06,2,5,6,1,2.5,55.7298,41.3529,27.4364,0.075167,0.041923,39.9541,9.630198,0.4
SYN-SEV-BLR-03-2023-0002637-2107af,BLR-03,4,6,17,2,2.5,38.9827,56.4048,15.6508,0.388465,0.019981,39.5114,15.088311,0.4
SYN-SEV-BLR-05-2023-0001007-126b7b,BLR-05,1,6,2,0,2.5,22.1787,34.2159,23.5109,0.025707,0.012672,25.0,2.200287,0.4
SYN-SEV-BLR-06-2023-0001920-839b39,BLR-06,4,2,22,1,2.5,45.2839,75.8358,24.6952,0.39248,0.018499,34.7904,14.755068,0.4
SYN-SEV-BLR-02-2025-0000698-ad5089,BLR-02,2,2,18,2,2.5,48.7679,39.86,21.554,0.119059,0.047166,29.3571,7.206029,0.4
SYN-SEV-BLR-02-2022-0000164-4bf63d,BLR-02,4,0,16,2,2.5,50.994,43.21,27.4314,0.07808,0.031837,40.0109,5.817882,0.4
SYN-SEV-BLR-05-2022-0001187-dbb274,BLR-05,2,6,15,0,2.5,24.4796,34.0697,19.6163,0.056286,0.044983,25.0,4.311944,0.4
SYN-SEV-BLR-03-2025-0002865-49f262,BLR-03,4,0,22,2,2.5,39.7721,56.1548,24.3008,0.35314,0.007241,41.1893,10.144106,0.7
SYN-SEV-BLR-01-2024-0000925-670815,BLR-01,3,6,3,2,2.5,74.2533,43.1997,17.4373,0.116253,0.008567,44.6901,6.267715,0.7
SYN-SEV-BLR-04-2025-0000106-c75d66,BLR-04,3,4,9,1,2.5,84.7194,78.1208,16.6197,0.489248,0.041959,64.4752,15.668584,1.0
SYN-SEV-BLR-04-2022-0000598-79da93,BLR-04,4,1,18,1,2.5,33.8857,32.1109,23.406,0.071718,0.009177,27.0563,6.413521,0.4
SYN-SEV-BLR-05-2025-0000089-c1dfa0,BLR-05,3,2,12,0,2.5,67.8107,74.0575,9.5659,0.328974,0.014162,53.383,14.11628,0.7
SYN-SEV-BLR-03-2022-0002655-cbe85d,BLR-03,4,5,10,2,2.5,40.3248,45.0714,27.4958,0.06146,0.004463,34.6139,2.668145,0.4
SYN-SEV-BLR-05-2025-0002069-12d826,BLR-05,4,4,15,0,2.5,22.8846,30.1864,16.8209,0.025547,0.000606,25.0,8.478381,0.4
SYN-SEV-BLR-03-2023-0002193-6a5191,BLR-03,2,6,19,2,2.5,54.6427,59.383,29.0351,0.459165,0.004427,52.1933,13.497129,0.7
SYN-SEV-BLR-04-2026-0002518-710ae1,BLR-04,3,3,13,1,2.5,63.6862,47.5841,15.3125,0.043762,0.03165,32.9539,3.846763,0.4
SYN-SEV-BLR-05-2024-0002825-72d75d,BLR-05,1,0,0,0,2.5,32.1973,32.4355,28.476,0.055353,0.04501,25.0,6.87615,0.4
SYN-SEV-BLR-02-2025-0000974-5d0019,BLR-02,3,3,20,2,2.5,77.2407,47.3326,14.7033,0.073568,0.001224,59.3872,6.343043,0.7
SYN-SEV-BLR-05-2026-0000767-9046ee,BLR-05,1,3,17,0,2.5,25.4565,20.2397,20.2644,0.055483,0.015136,25.0,5.364821,0.4
SYN-SEV-BLR-04-2022-0000916-c46aea,BLR-04,2,2,17,1,2.5,35.8028,50.8416,21.907,0.377543,0.043174,29.853,12.477485,0.4
SYN-SEV-BLR-03-2024-0000657-f4c6db,BLR-03,2,0,18,2,2.5,51.4672,30.6155,25.6144,0.05906,0.013797,33.6249,4.65242,0.4
SYN-SEV-BLR-03-2026-0001395-b9e4cf,BLR-03,2,3,17,2,2.5,45.0551,44.0927,20.4309,0.071944,0.01554,26.888,6.873726,0.4
SYN-SEV-BLR-03-2026-0000561-56bbfa,BLR-03,4,3,15,2,2.5,52.5292,49.4994,21.0044,0.372669,0.01777,42.5267,13.020594,0.7
SYN-SEV-BLR-06-2024-0002178-fe5334,BLR-06,3,3,17,1,2.5,72.8669,66.211,18.8571,0.348685,0.037273,60.4044,14.449096,0.7
SYN-SEV-BLR-01-2026-0001873-347562,BLR-01,2,0,9,2,2.5,49.534,61.4665,21.4248,0.292708,0.044738,39.9185,10.870225,0.4
SYN-SEV-BLR-04-2026-0002734-2ab2e9,BLR-04,4,3,17,1,2.5,43.6278,42.7002,16.8541,0.056064,0.020522,48.7712,3.74183,0.7
SYN-SEV-BLR-05-2025-0000455-7a2ecb,BLR-05,1,4,16,0,2.5,16.6724,37.0072,18.0391,0.071583,0.001422,25.0,3.720818,0.4
SYN-SEV-BLR-01-2023-0002941-0cf12f,BLR-01,2,1,8,2,2.5,60.6936,70.2389,25.0247,0.348128,0.198798,56.4577,13.50302,0.7
SYN-SEV-BLR-04-2022-0001210-27ccdd,BLR-04,1,1,4,1,2.5,35.5794,60.5898,26.3508,0.272166,0.040305,38.6727,8.754031,0.4
SYN-SEV-BLR-04-2024-0000592-367d0f,BLR-04,2,1,16,1,2.5,31.118,24.2213,21.968,0.06423,0.01162,25.0,5.446311,0.4
SYN-SEV-BLR-01-2024-0001363-cabf23,BLR-01,3,5,6,2,2.5,79.5589,59.3585,21.3306,0.392686,0.040879,55.0647,15.05656,0.7
SYN-SEV-BLR-04-2025-0002956-6f321f,BLR-04,1,1,8,1,2.5,29.1816,27.309,33.261,0.033543,0.042073,28.4307,4.840613,0.4
