event_id,zone_id,season,start_hour,day_of_week,early_rain_mean,early_outage_ratio,early_traffic_mean,early_aqi_mean,peak_zdi_first_hour,zdi_rise_rate_first_hour,event_flags_active_count_first_hour,affected_hours,avg_hours_fraction
SYN-BLR-02-2026-0000980-293127,BLR-02,dry,18,3,27.4215,0.086537,24.9242,30.5359,19.6944,4.615474,0,2.5903,0.25903
SYN-BLR-06-2022-0000264-273cdf,BLR-06,dry,15,6,3.2467,0.043004,27.153,27.4248,13.4427,0.830726,0,1.2739,0.127391
SYN-BLR-03-2024-0002505-88a2d8,BLR-03,dry,8,1,27.2416,0.069249,24.4249,31.4287,21.2695,5.312611,0,2.7193,0.271929
SYN-BLR-03-2024-0001257-1abc20,BLR-03,dry,10,5,24.1235,0.111841,38.134,30.7731,31.3989,5.119896,0,2.6419,0.26419
SYN-BLR-03-2022-0001881-2a6143,BLR-03,monsoon,15,1,90.5773,0.538584,64.0468,17.3406,67.2144,22.257283,0,6.0697,0.606972
SYN-BLR-01-2025-0000169-a3bb74,BLR-01,dry,7,0,30.9648,0.120722,48.2628,28.526,26.6953,11.128454,0,2.4638,0.246383
SYN-BLR-02-2022-0000512-b9259f,BLR-02,pre_monsoon,1,6,41.0823,0.099269,38.5767,24.4679,25.7504,11.146261,0,3.191,0.319096
SYN-BLR-02-2023-0000572-71d9fe,BLR-02,post_monsoon,17,3,55.4288,0.095273,37.1908,27.04,27.6223,8.230941,0,4.8466,0.484659
SYN-BLR-06-2025-0002424-5d03be,BLR-06,dry,0,4,12.0645,0.089204,27.7943,27.9103,7.9132,4.413848,0,1.4007,0.140067
SYN-BLR-05-2026-0001115-745dc2,BLR-05,dry,9,3,20.3361,0.083595,35.0321,26.6856,17.6982,8.147204,0,2.1191,0.211908
SYN-BLR-04-2026-0002296-69aeb1,BLR-04,post_monsoon,19,5,39.5831,0.09316,35.2288,19.4858,28.5948,7.536357,0,3.4002,0.340016
SYN-BLR-01-2025-0002701-3bb929,BLR-01,monsoon,19,2,70.6142,0.111579,42.127,20.475,44.7208,7.623873,0,6.0723,0.607225
SYN-BLR-06-2024-0002382-355f3d,BLR-06,post_monsoon,20,5,33.8241,0.064274,34.4336,15.3888,19.9212,8.929337,0,3.1016,0.310163
SYN-BLR-01-2025-0000691-91b2f5,BLR-01,monsoon,16,0,75.1176,0.379017,58.4236,16.885,56.4389,16.821393,0,5.7364,0.573639
SYN-BLR-01-2022-0001633-fbf586,BLR-01,monsoon,20,3,84.691,0.055394,26.2184,19.0111,38.3443,7.800438,0,6.7616,0.676159
SYN-BLR-03-2022-0000291-4a4c8e,BLR-03,dry,9,5,44.2619,0.081611,41.2063,28.0886,31.7564,8.624039,0,3.8393,0.383928
SYN-BLR-01-2025-0002173-0e28bf,BLR-01,post_monsoon,9,2,44.4965,0.103256,30.2115,19.3067,28.5894,6.311109,0,4.2318,0.423179
SYN-BLR-06-2022-0001506-994e84,BLR-06,monsoon,14,6,79.8573,0.474786,64.9737,18.5492,66.7667,15.800174,0,6.0764,0.607642
SYN-BLR-05-2026-0002471-61d6fd,BLR-05,dry,11,2,21.0567,0.095632,32.5811,27.3698,17.1129,6.541237,0,1.7263,0.172635
SYN-BLR-05-2023-0002447-4da9c9,BLR-05,pre_monsoon,11,5,61.3536,0.052242,43.9447,23.0336,69.6038,12.605378,3,6.7069,0.670688
SYN-BLR-06-2024-0000960-47bf7b,BLR-06,dry,20,4,23.6291,0.257446,39.1406,25.5482,32.9093,12.525397,0,1.872,0.187199
SYN-BLR-04-2023-0002926-4f7c83,BLR-04,dry,2,2,20.1265,0.040548,35.411,30.571,23.1643,4.399246,0,1.3796,0.137964
SYN-BLR-06-2023-0000726-c78b58,BLR-06,post_monsoon,11,6,38.8005,0.037872,29.1741,18.9035,20.2934,8.742174,0,3.6689,0.366888
SYN-BLR-02-2026-0002474-6c2dd2,BLR-02,monsoon,18,2,66.3424,0.356035,52.1217,20.105,56.52,14.009205,0,5.5099,0.550991
SYN-BLR-03-2022-0000411-536b57,BLR-03,post_monsoon,14,0,33.7227,0.091803,29.574,26.293,22.7085,7.854765,0,3.5577,0.355766
SYN-BLR-06-2024-0001542-05f171,BLR-06,dry,9,5,13.4489,0.066984,26.4609,33.7999,47.5967,11.947101,4,3.2415,0.324148
SYN-BLR-05-2026-0001253-8a3a37,BLR-05,monsoon,20,0,66.4568,0.068964,30.2955,12.6535,40.7648,11.041786,0,5.6887,0.568871
SYN-BLR-02-2024-0001718-db877d,BLR-02,monsoon,3,1,74.2701,0.551304,54.2504,20.9164,70.9201,17.212095,0,5.1116,0.511158
SYN-BLR-02-2023-0001826-363e26,BLR-02,dry,19,0,50.1446,0.12475,48.9177,28.741,56.0092,11.725919,3,5.453,0.545298
SYN-BLR-04-2022-0001150-eb304a,BLR-04,monsoon,3,3,68.5866,0.101263,47.5493,16.0766,69.2455,14.492135,2,6.5917,0.659167
SYN-BLR-03-2023-0002787-93d6c2,BLR-03,dry,12,2,31.357,0.067456,45.3116,30.8997,26.0959,9.517044,0,2.8604,0.286041
SYN-BLR-01-2023-0002431-c81c8e,BLR-01,pre_monsoon,6,6,56.8358,0.069971,39.8887,17.0118,25.1974,10.138388,0,5.4719,0.54719
SYN-BLR-05-2025-0000965-a39d6b,BLR-05,monsoon,18,6,59.7596,0.274466,52.5938,17.3831,45.8283,14.860078,0,4.9215,0.492147
SYN-BLR-05-2023-0000593-6197c3,BLR-05,monsoon,12,1,60.6636,0.032643,43.1958,13.7157,40.7244,7.184525,0,5.7762,0.577625
SYN-BLR-05-2025-0002339-cb8e71,BLR-05,monsoon,15,1,63.0207,0.516707,65.4656,12.7551,50.059,20.669897,0,5.3613,0.536132
SYN-BLR-04-2024-0002740-d068d1,BLR-04,monsoon,11,3,72.6762,0.112772,35.2506,18.4276,38.2857,9.561767,0,6.6179,0.661791
SYN-BLR-06-2023-0000468-8e2c05,BLR-06,post_monsoon,10,4,43.9789,0.098042,55.4259,20.9464,33.5673,8.607522,0,4.293,0.429303
SYN-BLR-05-2026-0002627-2ff464,BLR-05,post_monsoon,9,5,25.1035,0.509218,53.443,19.6198,43.3207,13.060446,0,1.673,0.167303
SYN-BLR-05-2026-0002495-d75158,BLR-05,dry,13,1,15.889,0.552213,60.1018,26.4758,35.4963,17.76924,0,1.1088,0.110881
SYN-BLR-01-2025-0000499-33aedd,BLR-01,post_monsoon,0,2,46.2398,0.057866,40.6132,23.0118,35.53,10.747619,0,4.0262,0.402616
SYN-BLR-01-2024-0000817-3c7102,BLR-01,monsoon,6,0,85.7501,0.067569,61.2565,16.3601,56.4356,11.652354,0,6.8706,0.687062
SYN-BLR-04-2026-0002332-ed158f,BLR-04,dry,19,2,29.4468,0.046674,41.0883,29.4876,26.6642,5.283449,0,2.7686,0.27686
SYN-BLR-06-2022-0001146-76f71f,BLR-06,dry,19,4,40.6166,0.068826,39.3725,24.1753,27.8932,5.237363,0,3.2892,0.328917
SYN-BLR-03-2025-0001767-fc02b9,BLR-03,monsoon,20,3,74.2931,0.347694,65.8501,20.9899,55.6839,18.387021,0,5.9477,0.594774
SYN-BLR-05-2023-0002051-978f2d,BLR-05,post_monsoon,16,0,55.5505,0.033118,41.8549,19.0822,30.0217,9.007665,0,4.675,0.467496
SYN-BLR-01-2026-0000619-99d034,BLR-01,dry,13,3,30.0777,0.125417,34.0924,28.3145,34.645,7.021725,1,3.1599,0.315991
SYN-BLR-03-2023-0002373-ca57f5,BLR-03,dry,10,3,27.8141,0.077713,39.9227,31.1409,28.4253,4.796854,0,2.227,0.222701
SYN-BLR-03-2024-0001035-bdfb9c,BLR-03,pre_monsoon,21,1,45.625,0.104076,36.3993,22.7062,26.3529,4.302389,0,3.8503,0.385026
SYN-BLR-06-2026-0001536-1e3239,BLR-06,monsoon,12,3,83.4634,0.422155,65.2964,15.503,60.9838,13.716751,0,6.3872,0.638716
SYN-BLR-04-2022-0001678-311212,BLR-04,dry,11,6,1.3387,0.419205,39.4909,23.8346,23.5309,10.699081,0,0.3518,0.035179
SYN-BLR-03-2025-0000357-2dac4f,BLR-03,monsoon,17,1,79.5076,0.537997,50.2699,17.5435,58.691,17.377018,0,6.1378,0.613775
SYN-BLR-04-2023-0001234-ff4eb6,BLR-04,monsoon,21,3,64.9902,0.103473,41.2104,16.7461,33.5514,7.388781,0,5.7844,0.578444
SYN-BLR-02-2025-0000098-f4806f,BLR-02,monsoon,8,1,74.0768,0.085042,36.099,21.1371,42.5563,6.039134,0,6.3468,0.634681
SYN-BLR-06-2025-0001692-256250,BLR-06,post_monsoon,15,0,35.4929,0.040539,32.8252,17.174,25.8855,6.794408,0,3.0302,0.303021
SYN-BLR-02-2025-0002714-e76ec7,BLR-02,dry,9,2,15.0109,0.42463,39.0478,30.558,55.0859,21.385762,3,2.0618,0.206179
SYN-BLR-03-2022-0000219-52bf22,BLR-03,dry,0,4,41.703,0.537286,38.2501,28.0598,42.9214,19.934785,0,2.1939,0.219389
SYN-BLR-03-2022-0002181-b28390,BLR-03,dry,16,5,25.7003,0.124862,36.2325,30.16,20.8971,7.115598,0,2.4579,0.245786
SYN-BLR-06-2026-0002862-c503f2,BLR-06,monsoon,9,4,92.6872,0.067378,45.2607,17.9698,65.3857,12.712701,1,8.4213,0.842131
SYN-BLR-02-2022-0001412-e3cfa9,BLR-02,pre_monsoon,15,4,39.1512,0.505459,51.3087,31.187,45.0418,15.374052,0,2.6705,0.267055
SYN-BLR-02-2025-0000662-dc70a4,BLR-02,dry,23,3,38.086,0.056275,30.2081,33.9125,27.2764,7.786141,0,3.4429,0.344294
SYN-BLR-01-2022-0000109-186842,BLR-01,dry,16,3,27.8056,0.088986,31.2513,26.8667,22.4847,6.712856,0,2.7037,0.270372
SYN-BLR-03-2022-0001551-e3c495,BLR-03,dry,18,6,42.1263,0.119569,30.0955,31.0572,33.6514,9.250141,0,3.4843,0.348427
SYN-BLR-04-2025-0002764-be1399,BLR-04,dry,19,3,32.2214,0.521879,63.2106,25.5644,39.7282,17.984064,0,1.5534,0.155336
SYN-BLR-04-2023-0002386-dab322,BLR-04,dry,18,2,32.7843,0.098143,30.7901,27.6406,25.3093,8.138354,0,2.6985,0.269852
SYN-BLR-02-2023-0001388-88be67,BLR-02,monsoon,11,4,95.3396,0.319365,44.145,17.2833,100.0,22.846122,4,8.9374,0.893744
SYN-BLR-05-2024-0000659-35d5af,BLR-05,monsoon,17,2,69.1911,0.560188,48.5966,14.4131,96.0179,25.982334,4,6.5582,0.655817
SYN-BLR-05-2025-0002903-6c9ea7,BLR-05,monsoon,10,6,76.1366,0.348159,49.9232,13.9818,48.3391,15.26818,0,5.6268,0.562679
SYN-BLR-03-2023-0001959-184408,BLR-03,dry,20,4,26.2254,0.057863,16.5919,31.445,14.5979,8.055725,0,2.2761,0.227607
SYN-BLR-04-2024-0000298-62bdd7,BLR-04,pre_monsoon,16,2,43.2339,0.098981,43.2127,21.0647,29.2241,8.417792,0,4.7268,0.472684
SYN-BLR-04-2026-0002860-2b114f,BLR-04,dry,17,4,33.5249,0.080499,25.6115,28.2057,21.7347,5.114835,0,3.423,0.342298
SYN-BLR-02-2025-0000524-3cd08b,BLR-02,monsoon,13,0,69.8726,0.051961,33.5337,16.0913,47.9599,10.051581,0,6.0648,0.60648
SYN-BLR-05-2024-0000737-e4d46c,BLR-05,monsoon,6,0,66.0739,0.230806,47.0891,11.7079,43.3918,12.765107,0,5.7347,0.573471
SYN-BLR-06-2024-0001980-80b334,BLR-06,pre_monsoon,14,2,54.41,0.114437,29.8868,19.7306,36.4129,11.991497,0,4.579,0.457899
SYN-BLR-01-2024-0000649-c4e303,BLR-01,post_monsoon,9,2,33.672,0.594186,49.8791,24.0626,52.5051,16.502005,0,1.7749,0.177493
SYN-BLR-04-2024-0000262-7f0854,BLR-04,monsoon,5,0,64.2271,0.070506,37.4897,19.3872,39.8509,7.338428,0,5.5412,0.554122
SYN-BLR-02-2023-0002930-c91a40,BLR-02,dry,19,2,25.7137,0.111939,44.17,32.2467,30.1194,5.397406,0,2.3948,0.239477
SYN-BLR-02-2023-0001688-ce0dae,BLR-02,monsoon,14,3,71.2574,0.065429,39.4632,20.7266,59.7218,12.76874,2,7.4583,0.745827
SYN-BLR-03-2025-0002745-036f39,BLR-03,monsoon,15,4,98.2521,0.110865,55.659,18.9859,48.3935,13.185212,0,8.0392,0.803922
SYN-BLR-03-2025-0001569-bb1a8a,BLR-03,monsoon,9,1,85.7959,0.12603,39.5156,17.7309,69.5028,15.668236,2,7.9947,0.799466
SYN-BLR-06-2024-0001770-ec4fd9,BLR-06,post_monsoon,10,2,40.5219,0.461013,56.547,21.948,52.0499,15.650436,0,2.9722,0.29722
SYN-BLR-05-2024-0000401-1f6982,BLR-05,monsoon,12,6,59.8696,0.102911,44.4523,11.9594,39.0361,10.474966,0,5.4633,0.546326
SYN-BLR-02-2022-0002192-86f401,BLR-02,monsoon,19,3,72.7982,0.052799,36.6107,18.047,37.3488,9.29373,0,6.1438,0.614381
SYN-BLR-05-2026-0001601-3f38a7,BLR-05,dry,7,5,29.8376,0.075848,33.8133,29.2344,26.6969,1.107416,0,2.5469,0.254687
SYN-BLR-05-2023-0002375-e50e86,BLR-05,monsoon,19,6,55.3783,0.345153,42.1853,15.9684,37.1837,12.979289,0,4.4451,0.44451
SYN-BLR-05-2023-0001007-172194,BLR-05,dry,6,0,20.1401,0.228924,37.9298,25.998,26.4147,10.051946,0,1.6712,0.167115
SYN-BLR-04-2024-0000532-2711d1,BLR-04,pre_monsoon,7,3,53.3073,0.098523,31.9,22.6607,38.1458,12.471335,0,4.6236,0.46236
SYN-BLR-02-2026-0002978-3e4972,BLR-02,dry,7,3,21.0267,0.419658,45.4242,30.7638,32.8446,17.805399,0,1.2741,0.127411
SYN-BLR-06-2022-0000318-3d0f39,BLR-06,dry,10,4,33.0681,0.114063,21.4534,27.8209,20.8358,10.856046,0,2.7021,0.27021
SYN-BLR-06-2023-0000918-f9e951,BLR-06,monsoon,7,2,66.0684,0.065033,43.3817,17.5858,38.9493,13.560245,0,5.6892,0.568923
SYN-BLR-06-2025-0000924-d2f1b9,BLR-06,dry,6,0,30.4177,0.27022,33.0957,30.667,22.5224,11.159247,0,1.7999,0.179987
SYN-BLR-03-2025-0000045-e0cdba,BLR-03,pre_monsoon,20,5,49.2576,0.431611,53.2985,22.5703,36.2462,13.715292,0,3.5298,0.352981
SYN-BLR-04-2026-0000370-4c815d,BLR-04,post_monsoon,8,3,46.3938,0.109765,45.4469,14.5556,29.75,10.597392,0,3.969,0.396899
SYN-BLR-03-2023-0002817-0436c9,BLR-03,monsoon,20,0,83.1067,0.09253,33.7466,15.8573,64.8229,14.610394,2,8.0783,0.807832
SYN-BLR-04-2025-0002428-c68f9e,BLR-04,post_monsoon,18,4,31.0321,0.114131,30.5582,16.4485,21.4517,8.947657,0,2.7314,0.273136
SYN-BLR-03-2023-0000699-9a0261,BLR-03,dry,13,6,25.4306,0.098575,37.3652,29.6335,22.1563,5.485575,0,2.704,0.270402
SYN-BLR-02-2022-0002972-abcb9d,BLR-02,dry,7,4,18.824,0.401126,47.6702,29.2661,33.7659,15.213852,0,1.2413,0.124133
SYN-BLR-06-2024-0000402-c8ff80,BLR-06,monsoon,9,0,74.2134,0.082935,38.6858,12.4962,44.2977,9.759996,0,6.462,0.646197
SYN-BLR-03-2025-0000105-87fc0b,BLR-03,pre_monsoon,11,6,32.1982,0.113101,31.7563,26.4681,23.1013,9.257254,0,3.2854,0.328545
SYN-BLR-03-2022-0001611-1ff67c,BLR-03,dry,14,5,49.6728,0.120617,43.5045,31.5195,38.7987,8.309965,0,4.5223,0.452235
SYN-BLR-02-2024-0000566-a8e824,BLR-02,monsoon,9,3,92.3197,0.056654,47.3576,17.5377,44.5602,10.203308,0,8.3409,0.834087
SYN-BLR-06-2023-0002232-6f5532,BLR-06,dry,13,4,18.6399,0.052636,27.9506,32.6463,16.1639,3.429249,0,2.1953,0.219527
SYN-BLR-06-2025-0002904-3267c1,BLR-06,monsoon,13,3,71.6193,0.046068,42.0673,14.9532,38.3112,6.658605,0,6.3156,0.631564
SYN-BLR-06-2024-0000720-c1558a,BLR-06,post_monsoon,18,4,38.518,0.435553,51.4369,19.9056,33.242,15.194034,0,2.8399,0.283989
SYN-BLR-01-2025-0002323-39fa53,BLR-01,pre_monsoon,4,5,57.2329,0.093436,34.4257,23.8919,34.3332,8.350306,0,4.439,0.443896
SYN-BLR-03-2023-0002523-f08323,BLR-03,dry,15,4,30.1117,0.457673,44.3509,29.351,37.0597,14.190107,0,1.9583,0.195835
SYN-BLR-04-2026-0000328-0ed113,BLR-04,monsoon,10,3,69.5608,0.040817,38.8046,17.9563,41.3365,9.071851,0,6.3683,0.636832
SYN-BLR-03-2023-0000603-1a208a,BLR-03,pre_monsoon,16,1,59.5459,0.08757,34.5794,22.9062,34.5926,11.260609,0,4.9176,0.491759
SYN-BLR-01-2023-0002305-f2c5f1,BLR-01,pre_monsoon,14,6,53.0618,0.114618,47.7208,29.5175,42.3812,9.393725,0,4.5789,0.457889
SYN-BLR-02-2026-0000620-52eab1,BLR-02,monsoon,9,4,67.76,0.075924,40.6531,17.8582,37.4107,7.390371,0,6.5197,0.651966
SYN-BLR-06-2026-0002598-7ab1e1,BLR-06,dry,23,2,23.7706,0.111647,32.3454,29.749,23.454,10.32772,0,2.0132,0.20132
SYN-BLR-05-2023-0001325-699e72,BLR-05,monsoon,13,1,74.7513,0.095565,49.1321,16.9291,44.5852,7.659335,0,6.4121,0.641208
SYN-BLR-06-2023-0002976-35ca35,BLR-06,dry,7,0,39.6191,0.049635,37.2412,24.6589,22.3621,8.021935,0,3.085,0.308498
SYN-BLR-01-2023-0000493-9ded01,BLR-01,monsoon,18,2,75.7679,0.113467,54.9371,18.7334,48.5092,5.605235,0,7.0578,0.705784
SYN-BLR-04-2026-0001318-7d6db3,BLR-04,monsoon,14,0,76.2149,0.044071,43.71,14.8491,42.1753,9.661114,0,7.3738,0.737377
SYN-BLR-02-2023-0000530-5658f2,BLR-02,post_monsoon,14,3,37.5514,0.084026,24.9539,17.4485,18.2009,8.74773,0,3.1767,0.317675
SYN-BLR-04-2023-0001132-dd6f45,BLR-04,post_monsoon,15,2,36.5435,0.09056,38.767,20.1258,20.0321,5.788011,0,3.8272,0.382724
SYN-BLR-03-2026-0002607-6955cb,BLR-03,dry,0,6,41.0437,0.316647,52.9646,37.2784,45.8609,13.754027,0,2.6508,0.265084
SYN-BLR-05-2022-0002285-df03e0,BLR-05,monsoon,12,2,72.1817,0.032246,32.7747,9.0595,37.9228,7.718771,0,7.1396,0.713964
SYN-BLR-06-2024-0000228-826250,BLR-06,dry,17,2,12.8043,0.062383,32.974,27.4754,10.7248,3.535272,0,2.2382,0.223825
SYN-BLR-04-2025-0000052-2b25cb,BLR-04,dry,16,2,28.5604,0.061307,33.2148,30.0053,23.5796,6.738403,0,2.6346,0.263457
SYN-BLR-06-2025-0001428-4b313f,BLR-06,dry,22,5,37.0874,0.376465,57.5192,29.3221,40.3221,14.000212,0,2.4153,0.241526
SYN-BLR-05-2026-0002639-73f80d,BLR-05,pre_monsoon,18,1,40.4939,0.054002,26.5497,20.5008,25.7595,5.021958,0,4.4996,0.449963
SYN-BLR-05-2024-0001583-b548a4,BLR-05,post_monsoon,19,6,39.01,0.073714,37.8581,19.0303,32.1453,7.719225,0,4.0669,0.406693
SYN-BLR-04-2024-0000346-d2f469,BLR-04,monsoon,8,5,73.0182,0.551532,55.8445,13.2956,60.2977,19.982466,0,5.3207,0.532066
SYN-BLR-03-2026-0002295-c4536d,BLR-03,monsoon,16,6,82.9415,0.357916,55.4419,22.8323,65.1148,15.154034,0,5.9022,0.590225
SYN-BLR-05-2023-0001139-126a00,BLR-05,monsoon,10,4,72.6728,0.082869,55.1248,20.4593,45.7383,8.24113,0,6.4681,0.646813
SYN-BLR-01-2025-0002125-58bf54,BLR-01,dry,17,2,26.5105,0.051198,43.0807,28.9083,18.2985,9.018935,0,2.7196,0.271955
SYN-BLR-06-2023-0001782-a46a01,BLR-06,dry,1,0,23.792,0.109666,25.5238,25.1252,20.6633,6.547052,0,2.2072,0.220721
SYN-BLR-05-2023-0000899-a63112,BLR-05,dry,7,0,24.181,0.086788,31.97,32.0591,22.5612,7.818041,0,2.2936,0.229361
SYN-BLR-04-2026-0000796-db32bc,BLR-04,monsoon,20,6,70.7414,0.093959,46.5906,21.1937,31.846,12.506909,0,5.6623,0.56623
SYN-BLR-04-2025-0001972-a0d74f,BLR-04,post_monsoon,9,0,37.9939,0.099141,34.8022,23.8995,33.7482,8.401535,0,3.3228,0.332283
SYN-BLR-01-2022-0001057-9dd730,BLR-01,pre_monsoon,8,3,63.0443,0.060774,38.8361,28.5128,37.6688,5.839543,0,5.4731,0.547307
SYN-BLR-02-2023-0002534-7f5cd6,BLR-02,monsoon,4,2,72.7618,0.095392,40.961,25.4112,56.9246,9.353016,0,6.2088,0.620876
SYN-BLR-01-2023-0002665-b6c45c,BLR-01,dry,11,2,35.4483,0.078716,33.4748,32.5179,24.8696,8.016891,0,3.136,0.313603
SYN-BLR-02-2025-0002438-e73507,BLR-02,post_monsoon,13,0,27.6848,0.354229,46.4056,24.3882,30.529,13.642741,0,2.5922,0.259223
SYN-BLR-04-2024-0001618-8c8376,BLR-04,dry,9,2,33.167,0.294178,40.1848,28.6782,30.6016,12.897314,0,2.7601,0.276014
SYN-BLR-02-2024-0002822-e9d9f8,BLR-02,monsoon,16,0,94.4084,0.523342,53.6108,19.9857,65.4656,21.154852,0,6.5214,0.65214
SYN-BLR-03-2022-0002961-4e6f58,BLR-03,dry,23,5,29.9891,0.126017,24.2483,30.9072,20.3461,9.899218,0,1.8247,0.18247
SYN-BLR-01-2024-0000601-ce19a1,BLR-01,dry,12,4,26.5878,0.054281,37.5857,32.7284,23.335,3.864713,0,3.0472,0.304724
SYN-BLR-03-2025-0002151-fb0010,BLR-03,dry,7,2,43.9074,0.101497,52.1159,29.0745,32.2478,7.020768,0,3.4819,0.348193
SYN-BLR-04-2024-0000208-6dd379,BLR-04,dry,6,1,25.3068,0.098714,27.5644,33.8502,20.3317,8.102525,0,1.9108,0.191079
SYN-BLR-04-2023-0000454-bc3414,BLR-04,monsoon,7,4,86.4968,0.08878,41.9239,14.6979,56.7539,14.359879,0,7.2011,0.72011
SYN-BLR-03-2022-0001863-a3b3c5,BLR-03,pre_monsoon,14,6,49.9535,0.072361,28.8743,27.9074,32.8863,5.437349,0,4.412,0.441197
SYN-BLR-04-2022-0001138-bbac02,BLR-04,dry,17,4,14.855,0.046902,30.9857,36.3009,13.8497,7.404266,0,1.7227,0.172269
SYN-BLR-06-2026-0002160-57d320,BLR-06,post_monsoon,17,3,61.1559,0.578614,56.1476,14.4008,50.367,18.369227,0,4.0646,0.406456
SYN-BLR-05-2025-0001445-42e207,BLR-05,monsoon,8,1,67.6249,0.464495,65.7633,13.4052,57.2699,18.541265,0,5.026,0.5026
SYN-BLR-03-2022-0002019-a47b03,BLR-03,dry,15,4,35.8554,0.437874,59.2506,36.4304,46.0083,12.830518,0,3.0249,0.302492
SYN-BLR-05-2024-0000227-5d766d,BLR-05,dry,7,0,16.6807,0.409203,41.7034,25.2307,24.6771,14.419041,0,0.8429,0.084292
SYN-BLR-05-2024-0001043-d84d6c,BLR-05,monsoon,19,3,76.2526,0.04259,46.8912,15.9212,46.3147,5.241226,0,6.7188,0.671881
SYN-BLR-05-2026-0002537-ec1c9d,BLR-05,monsoon,17,5,87.2455,0.089896,43.8245,15.0099,70.6044,14.972387,1,7.9964,0.799637
SYN-BLR-01-2024-0002611-62dff3,BLR-01,pre_monsoon,12,6,56.4431,0.12117,32.8036,22.6486,41.876,8.567822,0,4.8371,0.483711
SYN-BLR-02-2022-0002894-6e1ed2,BLR-02,monsoon,23,2,85.0494,0.065565,35.8522,23.9367,49.8914,9.481462,0,6.8968,0.689678
SYN-BLR-06-2026-0002082-c95d8a,BLR-06,post_monsoon,10,2,45.375,0.483355,51.8933,22.8629,49.3119,19.270522,0,3.0704,0.307045
SYN-BLR-03-2022-0001143-7c21f0,BLR-03,monsoon,9,5,74.275,0.095925,46.4938,19.1257,51.563,7.780264,0,6.5401,0.654005
SYN-BLR-04-2026-0001978-7b9bf2,BLR-04,pre_monsoon,16,4,53.2146,0.075701,27.6541,25.838,31.044,12.55786,0,4.7417,0.474171
SYN-BLR-03-2023-0001677-ff6272,BLR-03,monsoon,16,0,90.6014,0.092881,38.4971,24.4282,78.8302,20.367799,3,8.6804,0.868041
SYN-BLR-04-2023-0001822-672628,BLR-04,dry,20,1,26.2081,0.524264,52.9882,27.5592,50.1013,16.453641,0,1.299,0.129903
SYN-BLR-06-2022-0001332-2130a0,BLR-06,pre_monsoon,19,6,47.1951,0.372485,36.2856,24.5357,44.5558,16.759744,0,3.4973,0.349729
SYN-BLR-03-2024-0001425-37882b,BLR-03,dry,12,6,22.8147,0.09326,26.8344,28.8777,15.833,6.227134,0,2.6554,0.26554
SYN-BLR-03-2024-0000387-13c938,BLR-03,dry,6,0,15.1947,0.065586,32.421,28.6751,29.92,8.430846,2,2.5291,0.252905
SYN-BLR-04-2026-0001270-5006c7,BLR-04,monsoon,19,2,75.583,0.372315,65.4413,24.8265,59.3726,15.772227,0,5.7088,0.570882
SYN-BLR-03-2022-0001125-887201,BLR-03,post_monsoon,22,3,48.7784,0.079324,36.9943,27.9835,32.5345,11.118918,0,4.2509,0.425092
SYN-BLR-01-2023-0002779-7b2010,BLR-01,post_monsoon,17,4,38.0891,0.521064,61.3031,28.2517,35.9047,18.543864,0,2.4145,0.241455
SYN-BLR-01-2024-0001567-836470,BLR-01,post_monsoon,16,3,40.606,0.07299,31.3979,24.4516,27.9565,9.452862,0,3.8503,0.385033
SYN-BLR-04-2026-0000070-7f85d8,BLR-04,pre_monsoon,22,3,44.5601,0.11695,30.0871,23.3614,28.2065,8.044313,0,4.268,0.426798
SYN-BLR-02-2024-0002756-2d1156,BLR-02,monsoon,13,4,60.1317,0.107163,32.4774,22.314,49.7303,10.518529,1,5.8314,0.583142
SYN-BLR-04-2023-0001672-9697e5,BLR-04,dry,12,0,15.2549,0.05567,27.6692,27.0939,13.3432,9.836799,1,2.6365,0.263653
SYN-BLR-05-2025-0001265-083c4d,BLR-05,pre_monsoon,12,6,37.4607,0.067583,23.0997,17.296,36.1712,7.808202,0,3.6094,0.360939
SYN-BLR-06-2025-0000192-e13b75,BLR-06,dry,7,3,25.5582,0.359785,49.3816,27.7757,31.5148,15.634023,0,1.9902,0.199018
SYN-BLR-06-2026-0002676-e40e0c,BLR-06,pre_monsoon,0,0,51.9051,0.09437,47.7145,20.4921,36.1378,6.312815,0,4.4749,0.447485
SYN-BLR-04-2024-0000412-04c2f7,BLR-04,pre_monsoon,2,0,60.5131,0.082097,33.1607,25.6466,46.3124,9.684027,0,4.5412,0.454119
SYN-BLR-05-2022-0002345-17ed92,BLR-05,pre_monsoon,18,4,33.6753,0.318435,41.2898,14.3657,29.4463,17.055382,0,2.6735,0.267349
SYN-BLR-04-2026-0000028-3a8e14,BLR-04,monsoon,22,2,56.4011,0.57664,56.3636,19.8362,45.7163,24.124348,0,4.2165,0.421647
SYN-BLR-01-2022-0002995-a1c2a6,BLR-01,monsoon,16,5,92.8951,0.436206,65.1805,20.7237,65.0493,17.424717,0,6.7845,0.678454
SYN-BLR-02-2024-0000212-0525f6,BLR-02,pre_monsoon,14,0,59.6819,0.073313,38.2763,22.5974,37.5244,7.040566,0,4.9871,0.498712
SYN-BLR-06-2025-0001032-e780fa,BLR-06,post_monsoon,21,2,42.0851,0.040433,27.0866,19.2119,22.3026,8.804264,0,3.9586,0.395861
